rdt_id,start_hour,day_of_week,month,is_weekend,number_of_affected_stations,number_of_affected_lines,primary_line,cause_group,statistical_cause_nl,long_disruption
63221,8,Wednesday,11,0,3,4.0,Amersfoort - Schiphol Airport,rolling stock,gestrande trein,0
63222,8,Wednesday,11,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,gestrande trein,0
63223,8,Wednesday,11,0,2,1.0,'s-Hertogenbosch - Tilburg,infrastructure,sein-en overwegstoring,0
63224,9,Wednesday,11,0,4,1.0,Dordrecht - Roosendaal,rolling stock,defecte trein,0
63225,9,Wednesday,11,0,2,1.0,'s-Hertogenbosch - Tilburg,infrastructure,sein-en overwegstoring,0
63227,10,Wednesday,11,0,4,1.0,Leiden Centraal - Schiphol Airport,infrastructure,seinstoring,1
63228,10,Wednesday,11,0,8,1.0,Dordrecht - Rotterdam Centraal,logistical,verstoring elders,1
63229,10,Wednesday,11,0,6,1.0,Den Haag Centraal - Leiden Centraal,infrastructure,seinstoring,1
63230,10,Wednesday,11,0,4,1.0,Schiphol Airport - Utrecht Centraal,infrastructure,seinstoring,1
63231,11,Wednesday,11,0,11,1.0,Roosendaal - Vlissingen,accidents,beschadigde overweg,0
63233,13,Wednesday,11,0,5,1.0,Eindhoven - Roermond,rolling stock,gestrande trein,1
63234,13,Wednesday,11,0,2,1.0,Emmen - Zwolle,rolling stock,defecte trein,0
63235,13,Wednesday,11,0,4,2.0,'s-Hertogenbosch - Eindhoven,rolling stock,gestrande trein,0
63236,13,Wednesday,11,0,4,2.0,'s-Hertogenbosch - Eindhoven,rolling stock,gestrande trein,0
63237,14,Wednesday,11,0,7,1.0,Emmen - Zwolle,infrastructure,overwegstoring,1
63238,15,Wednesday,11,0,4,1.0,Groningen - Zwolle,rolling stock,defecte trein,0
63240,17,Wednesday,11,0,4,1.0,Deventer - Zwolle,rolling stock,gestrande trein,0
63241,18,Wednesday,11,0,4,1.0,Den Haag Centraal - Utrecht Centraal,accidents,aanrijding,1
63242,19,Wednesday,11,0,4,1.0,Almelo - Hengelo,rolling stock,defecte trein,0
63243,22,Wednesday,11,0,7,1.0,Den Haag Centraal - Utrecht Centraal,infrastructure,overwegstoring,0
63244,3,Thursday,11,0,2,1.0,Amersfoort - Zwolle,infrastructure,defect spoor,1
63245,6,Thursday,11,0,6,1.0,Rhenen - Utrecht Centraal,weather,rijp aan de bovenleiding,1
63246,6,Thursday,11,0,9,1.0,Groningen - Leeuwarden,infrastructure,wisselstoring,1
63247,6,Thursday,11,0,3,1.0,Baarn - Utrecht Centraal,weather,rijp aan de bovenleiding,1
63248,6,Thursday,11,0,4,1.0,Amersfoort - Ede-Wageningen,weather,rijp aan de bovenleiding,1
63250,6,Thursday,11,0,7,2.0,Amsterdam Centraal - Utrecht Centraal,weather,rijp aan de bovenleiding,0
63251,6,Thursday,11,0,4,1.0,Arnhem Centraal - Utrecht Centraal,weather,rijp aan de bovenleiding,1
63252,7,Thursday,11,0,5,1.0,Apeldoorn - Zutphen,rolling stock,defecte trein,0
63253,7,Thursday,11,0,8,1.0,Leeuwarden - Zwolle,rolling stock,gestrande trein,0
63254,7,Thursday,11,0,5,2.0,Amersfoort - Apeldoorn,rolling stock,defecte trein,0
63255,7,Thursday,11,0,3,1.0,Amersfoort - Ede-Wageningen,rolling stock,defecte trein,0
63256,7,Thursday,11,0,5,1.0,Eindhoven - Roermond,rolling stock,defecte trein,0
63257,7,Thursday,11,0,4,2.0,'s-Hertogenbosch - Eindhoven,rolling stock,defecte trein,0
63258,9,Thursday,11,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
63259,9,Thursday,11,0,4,1.0,Lelystad Centrum - Zwolle,unknown,technisch onderzoek,1
63260,11,Thursday,11,0,3,2.0,Amersfoort - Amsterdam Centraal,unknown,technisch onderzoek,0
63261,12,Thursday,11,0,2,2.0,Amersfoort - Amsterdam Centraal,infrastructure,wisselstoring,0
63264,15,Thursday,11,0,10,1.0,Heerlen - Maastricht,rolling stock,beperkingen in de materieelinzet,1
63265,16,Thursday,11,0,11,1.0,Amsterdam Centraal - Utrecht Centraal,logistical,verstoring elders,1
63266,16,Thursday,11,0,4,1.0,Alkmaar - Amsterdam Centraal,accidents,aanrijding,1
63267,16,Thursday,11,0,4,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
63271,19,Thursday,11,0,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,0
63272,19,Thursday,11,0,2,1.0,Eindhoven - Roermond,rolling stock,defecte trein,0
63273,19,Thursday,11,0,4,1.0,Haarlem - Leiden Centraal,accidents,beschadigd spoorviaduct,1
63274,19,Thursday,11,0,6,1.0,Den Haag Centraal - Leiden Centraal,accidents,beschadigd spoorviaduct,1
63275,23,Thursday,11,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
63277,5,Friday,11,0,3,1.0,Breda - Dordrecht,infrastructure,seinstoring,0
63278,6,Friday,11,0,4,2.0,Arnhem Centraal - Utrecht Centraal,weather,rijp aan de bovenleiding,1
63279,6,Friday,11,0,9,1.0,Groningen - Leeuwarden,unknown,technisch onderzoek,1
63280,6,Friday,11,0,4,1.0,Groningen - Zwolle,weather,rijp aan de bovenleiding,0
63281,6,Friday,11,0,6,1.0,Leeuwarden - Zwolle,weather,rijp aan de bovenleiding,0
63282,7,Friday,11,0,4,1.0,Leeuwarden - Zwolle,weather,rijp aan de bovenleiding,1
63283,8,Friday,11,0,3,1.0,Groningen - Leeuwarden,engineering work,herstelwerkzaamheden,1
63284,8,Friday,11,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,0
63286,8,Friday,11,0,5,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
63287,9,Friday,11,0,10,1.0,Amersfoort - Zwolle,infrastructure,wisselstoring,1
63288,9,Friday,11,0,3,2.0,'s-Hertogenbosch - Utrecht Centraal,rolling stock,gestrande trein,0
63289,11,Friday,11,0,3,1.0,Nijmegen - Venlo,rolling stock,gestrande trein,0
63290,11,Friday,11,0,3,1.0,Nijmegen - Venlo,accidents,aanrijding,1
63291,12,Friday,11,0,5,4.0,Arnhem Centraal - Basel SBB,rolling stock,defecte trein,0
63292,15,Friday,11,0,2,1.0,'s-Hertogenbosch - Tilburg,rolling stock,defecte trein,0
63293,15,Friday,11,0,2,2.0,Amersfoort - Amsterdam Centraal,external,inzet van hulpdiensten,1
63294,15,Friday,11,0,2,2.0,Amersfoort - Amsterdam Centraal,external,inzet van hulpdiensten,1
63295,19,Friday,11,0,9,2.0,Leiden Centraal - Schiphol Airport,infrastructure,beschadigde bovenleiding,1
63296,19,Friday,11,0,9,1.0,'s-Hertogenbosch - Utrecht Centraal,rolling stock,defecte trein,0
63297,20,Friday,11,0,11,1.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63298,23,Friday,11,0,2,1.0,Eindhoven - Roermond,infrastructure,overwegstoring,1
63299,1,Saturday,11,1,5,1.0,Leiden Centraal - Schiphol Airport,engineering work,herstelwerkzaamheden,1
63300,6,Saturday,11,1,2,1.0,Eindhoven - Roermond,infrastructure,overwegstoring,1
63301,7,Saturday,11,1,4,1.0,Aachen Hbf - Heerlen,weather,rijp aan de bovenleiding,1
63302,7,Saturday,11,1,10,1.0,Heerlen - Maastricht,weather,rijp aan de bovenleiding,1
63303,7,Saturday,11,1,6,1.0,Winterswijk - Zutphen,rolling stock,defecte trein,0
63304,8,Saturday,11,1,2,1.0,Winterswijk - Zutphen,rolling stock,defecte trein,1
63305,11,Saturday,11,1,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
63306,11,Saturday,11,1,3,1.0,Groningen - Zwolle,accidents,aanrijding,1
63307,11,Saturday,11,1,4,1.0,Arnhem Centraal - Utrecht Centraal,external,boom op het spoor,1
63308,13,Saturday,11,1,2,1.0,Amersfoort - Zwolle,rolling stock,defecte trein,1
63309,17,Saturday,11,1,8,1.0,Leeuwarden - Zwolle,rolling stock,gestrande trein,0
63310,17,Saturday,11,1,5,1.0,Eindhoven - Roermond,accidents,aanrijding,1
63311,18,Saturday,11,1,8,2.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63312,18,Saturday,11,1,3,2.0,Breda - Dordrecht,unknown,technisch onderzoek,0
63314,19,Saturday,11,1,3,1.0,Emmen - Zwolle,accidents,aanrijding,1
63315,21,Saturday,11,1,2,1.0,Den Haag Centraal - Den Haag HS,rolling stock,gestrande trein,0
63316,0,Sunday,11,1,3,1.0,Groningen - Eemshaven,external,voertuig op het spoor,0
63317,7,Sunday,11,1,3,2.0,Arnhem Centraal - Utrecht Centraal,accidents,aanrijding,0
63318,8,Sunday,11,1,3,1.0,Eindhoven - Tilburg,accidents,aanrijding,1
63319,9,Sunday,11,1,2,1.0,Amersfoort - Ede-Wageningen,rolling stock,defecte trein,0
63320,9,Sunday,11,1,6,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,0
63321,9,Sunday,11,1,2,1.0,Breda - Tilburg,accidents,aanrijding,1
63323,11,Sunday,11,1,2,7.0,Amersfoort - Schiphol Airport,external,brandmelding,1
63324,11,Sunday,11,1,4,3.0,Almere Oostvaarders - Utrecht Centraal,infrastructure,wisselstoring,0
63325,12,Sunday,11,1,5,1.0,Amsterdam Centraal - Hoorn,rolling stock,defecte trein,0
63326,12,Sunday,11,1,2,1.0,Amsterdam Centraal - Woerden,rolling stock,defecte trein,0
63327,12,Sunday,11,1,5,1.0,Amsterdam Centraal - Hoorn,rolling stock,gestrande trein,1
63328,12,Sunday,11,1,3,1.0,Aachen Hbf - Heerlen,rolling stock,defecte trein,1
63329,13,Sunday,11,1,6,1.0,'s-Hertogenbosch - Nijmegen,unknown,technisch onderzoek,0
63330,15,Sunday,11,1,8,1.0,Lelystad Centrum - Schiphol Airport,weather,aangepaste dienstregeling,1
63331,18,Sunday,11,1,4,1.0,Deventer - Zwolle,infrastructure,seinstoring,1
63332,22,Sunday,11,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,gestrande trein,0
63333,23,Sunday,11,1,5,1.0,Maastricht - Sittard,accidents,aanrijding,1
63334,5,Monday,11,0,3,2.0,Breda - Dordrecht,logistical,verstoring elders,1
63335,5,Monday,11,0,14,2.0,Den Haag HS - Rotterdam Centraal,logistical,verstoring elders,1
63336,5,Monday,11,0,7,2.0,Brussel-Zuid/Midi - Rotterdam Centraal (HSL),staff,acties in het buitenland,1
63337,5,Monday,11,0,7,1.0,Alphen a/d Rijn - Gouda,infrastructure,seinstoring,1
63338,5,Monday,11,0,6,2.0,Liège-Guillemins - Maastricht,staff,acties in het buitenland,1
63339,6,Monday,11,0,11,1.0,Roosendaal - Vlissingen,rolling stock,gestrande trein,0
63340,6,Monday,11,0,5,1.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63342,8,Monday,11,0,5,3.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63344,9,Monday,11,0,8,1.0,Dordrecht - Geldermalsen,rolling stock,defecte trein,1
63345,9,Monday,11,0,14,2.0,'s-Hertogenbosch - Eindhoven,accidents,beschadigde spoorbrug,1
63346,10,Monday,11,0,2,4.0,Groningen - Bad Nieuweschans,logistical,eerdere verstoring,1
63347,14,Monday,11,0,3,1.0,Aachen Hbf - Heerlen,logistical,problemen op het spoor in het buitenland,1
63348,16,Monday,11,0,8,1.0,Arnhem Centraal - Zutphen,rolling stock,gestrande trein,0
63349,16,Monday,11,0,2,3.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
63350,16,Monday,11,0,3,1.0,Breda - Dordrecht,rolling stock,defecte trein,1
63351,16,Monday,11,0,13,4.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,1
63353,17,Monday,11,0,10,1.0,Groningen - Eemshaven,rolling stock,defecte trein,0
63354,18,Monday,11,0,4,2.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
63355,19,Monday,11,0,2,1.0,Emmen - Zwolle,accidents,aanrijding,0
63356,21,Monday,11,0,4,1.0,Apeldoorn - Deventer,accidents,aanrijding,1
63357,0,Tuesday,11,0,5,2.0,Amsterdam Centraal - Utrecht Centraal,engineering work,herstelwerkzaamheden,1
63358,5,Tuesday,11,0,4,3.0,Amsterdam Centraal - Schiphol Airport,infrastructure,wisselstoring,0
63359,6,Tuesday,11,0,3,1.0,Alkmaar - Amsterdam Centraal,external,inzet van hulpdiensten,0
63360,6,Tuesday,11,0,4,1.0,Roermond - Sittard,accidents,beschadigde overweg,1
63361,7,Tuesday,11,0,3,1.0,Eindhoven - Tilburg,rolling stock,defecte trein,0
63362,7,Tuesday,11,0,6,1.0,Eindhoven - Tilburg,rolling stock,defecte trein,0
63363,7,Tuesday,11,0,4,1.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63364,11,Tuesday,11,0,5,1.0,Breda - Tilburg,rolling stock,defecte trein,1
63365,12,Tuesday,11,0,9,1.0,Groningen - Leeuwarden,infrastructure,systeemstoring,0
63367,15,Tuesday,11,0,11,1.0,Roosendaal - Vlissingen,rolling stock,defecte trein,0
63368,15,Tuesday,11,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,0
63369,16,Tuesday,11,0,7,1.0,Den Haag HS - Rotterdam Centraal,infrastructure,defect spoor,1
63370,16,Tuesday,11,0,4,1.0,Amsterdam Centraal - Haarlem,external,inzet van de politie,0
63371,16,Tuesday,11,0,3,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
63372,18,Tuesday,11,0,2,1.0,Groningen - Zwolle,rolling stock,gestrande trein,1
63373,19,Tuesday,11,0,4,1.0,Apeldoorn - Deventer,rolling stock,defecte trein,0
63374,20,Tuesday,11,0,2,1.0,Dordrecht - Roosendaal,rolling stock,gestrande trein,0
63375,20,Tuesday,11,0,3,1.0,Eindhoven - Venlo,external,inzet van de brandweer,0
63376,22,Tuesday,11,0,5,1.0,Almelo - Deventer,rolling stock,gestrande trein,0
63377,22,Tuesday,11,0,4,2.0,'s-Hertogenbosch - Utrecht Centraal,external,inzet van de politie,0
63378,6,Wednesday,11,0,3,2.0,Alkmaar - Den Helder,rolling stock,defecte trein,1
63379,7,Wednesday,11,0,2,1.0,Roermond - Venlo,rolling stock,gestrande trein,0
63380,8,Wednesday,11,0,4,2.0,Amsterdam Centraal - Lelystad Centrum,rolling stock,defecte trein,0
63381,8,Wednesday,11,0,5,2.0,Amsterdam Centraal - Schiphol Airport,rolling stock,defecte trein,1
63382,8,Wednesday,11,0,5,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
63383,8,Wednesday,11,0,3,2.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
63384,8,Wednesday,11,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,defecte trein,0
63385,9,Wednesday,11,0,3,1.0,'s-Hertogenbosch - Eindhoven,rolling stock,defecte trein,0
63386,9,Wednesday,11,0,2,1.0,Amersfoort - Utrecht Centraal,rolling stock,defecte trein,0
63387,10,Wednesday,11,0,3,1.0,'s-Hertogenbosch - Utrecht Centraal,rolling stock,defecte trein,0
63388,11,Wednesday,11,0,4,2.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63389,13,Wednesday,11,0,3,2.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63390,15,Wednesday,11,0,5,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
63391,17,Wednesday,11,0,2,1.0,Breda - Rotterdam Centraal (HSL),external,dier op het spoor,0
63392,17,Wednesday,11,0,2,1.0,'s-Hertogenbosch - Tilburg,external,rommel op het spoor,1
63393,21,Wednesday,11,0,2,1.0,Antwerpen-Centraal - Roosendaal,rolling stock,defecte trein,0
63394,22,Wednesday,11,0,6,1.0,Hengelo - Zutphen,rolling stock,gestrande trein,0
63396,8,Thursday,11,0,3,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
63399,11,Thursday,11,0,3,2.0,Amersfoort - Amsterdam Centraal,rolling stock,defecte trein,0
63400,12,Thursday,11,0,5,1.0,Amersfoort - Utrecht Centraal,engineering work,herstelwerkzaamheden,0
63402,12,Thursday,11,0,2,1.0,Roosendaal - Vlissingen,infrastructure,seinstoring,0
63403,13,Thursday,11,0,4,1.0,Amsterdam Centraal - Haarlem,external,persoon op het spoor,0
63405,17,Thursday,11,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
63406,18,Thursday,11,0,3,1.0,Eindhoven - Tilburg,rolling stock,defecte trein,0
63407,19,Thursday,11,0,2,11.0,Arnhem Centraal - Basel SBB,external,persoon op het spoor,0
63408,19,Thursday,11,0,4,1.0,Roermond - Sittard,infrastructure,overwegstoring,1
63409,19,Thursday,11,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
63411,19,Thursday,11,0,3,1.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,defecte trein,0
63412,8,Friday,11,0,6,1.0,Haarlem - Uitgeest,infrastructure,seinstoring,1
63415,12,Friday,11,0,9,1.0,Groningen - Leeuwarden,rolling stock,defecte trein,0
63416,14,Friday,11,0,2,1.0,Roermond - Venlo,rolling stock,defecte trein,0
63417,15,Friday,11,0,3,2.0,Delfzijl - Groningen,external,persoon op het spoor,0
63418,15,Friday,11,0,4,1.0,Apeldoorn - Deventer,external,persoon op het spoor,1
63419,16,Friday,11,0,3,1.0,'s-Hertogenbosch - Eindhoven,rolling stock,defecte trein,0
63420,17,Friday,11,0,3,2.0,Breda - Dordrecht,infrastructure,seinstoring,1
63421,17,Friday,11,0,5,2.0,Amersfoort - Apeldoorn,rolling stock,defecte trein,0
63422,0,Saturday,11,1,5,1.0,Almelo - Deventer,accidents,aanrijding,0
63423,5,Saturday,11,1,6,1.0,Aachen Hbf - Heerlen,staff,problemen met de personeelsinzet,1
63425,16,Saturday,11,1,4,1.0,Dordrecht - Roosendaal,infrastructure,defecte spoorbrug,0
63426,19,Saturday,11,1,2,1.0,'s-Hertogenbosch - Tilburg,accidents,aanrijding,1
63427,21,Saturday,11,1,6,1.0,Groningen - Leeuwarden,external,inzet van hulpdiensten,0
63429,6,Sunday,11,1,4,3.0,Berlin Ostbahnhof - Hengelo,rolling stock,beperkingen in de materieelinzet,1
63430,10,Sunday,11,1,5,1.0,Eindhoven - Roermond,infrastructure,overwegstoring,0
63431,10,Sunday,11,1,8,1.0,Amsterdam Centraal - Lelystad Centrum,infrastructure,wisselstoring,1
63432,10,Sunday,11,1,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,gestrande trein,0
63434,13,Sunday,11,1,5,2.0,Amsterdam Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
63435,15,Sunday,11,1,4,3.0,Amsterdam Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63436,16,Sunday,11,1,7,1.0,Heerlen - Sittard,accidents,aanrijding,1
63438,20,Sunday,11,1,3,1.0,Amersfoort - Zwolle,external,koperdiefstal,1
63439,21,Sunday,11,1,3,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
63440,21,Sunday,11,1,2,1.0,Lelystad Centrum - Zwolle,external,koperdiefstal,1
63441,4,Monday,12,0,8,1.0,Den Haag Centraal - Utrecht Centraal,infrastructure,defect spoor,1
63442,6,Monday,12,0,2,1.0,'s-Hertogenbosch - Tilburg,rolling stock,defecte trein,0
63443,6,Monday,12,0,2,1.0,Amersfoort - Apeldoorn,infrastructure,seinstoring,1
63444,6,Monday,12,0,3,1.0,Eindhoven - Venlo,rolling stock,defecte trein,0
63445,6,Monday,12,0,4,1.0,Amersfoort - Ede-Wageningen,infrastructure,seinstoring,1
63446,8,Monday,12,0,2,1.0,Breda - Rotterdam Centraal (HSL),infrastructure,wisselstoring,1
63447,8,Monday,12,0,5,1.0,Almelo - Zwolle,rolling stock,defecte trein,0
63448,8,Monday,12,0,3,2.0,Breda - Dordrecht,infrastructure,wisselstoring,1
63449,9,Monday,12,0,6,1.0,Hamm (Westf.) - Venlo,external,koperdiefstal,1
63451,12,Monday,12,0,2,1.0,Breda - Rotterdam Centraal (HSL),external,dier op het spoor,0
63452,12,Monday,12,0,8,1.0,Dordrecht - Rotterdam Centraal,external,dier op het spoor,0
63453,12,Monday,12,0,7,1.0,Den Haag HS - Rotterdam Centraal,external,dier op het spoor,0
63455,16,Monday,12,0,4,1.0,Den Haag HS - Rotterdam Centraal,rolling stock,defecte trein,0
63456,16,Monday,12,0,3,1.0,Breda - Dordrecht,external,persoon op het spoor,0
63457,16,Monday,12,0,3,1.0,Emmen - Zwolle,rolling stock,defecte trein,0
63458,17,Monday,12,0,3,1.0,Eindhoven - Roermond,rolling stock,defecte trein,0
63460,17,Monday,12,0,5,3.0,Almere Oostvaarders - Utrecht Centraal,rolling stock,gestrande trein,0
63461,18,Monday,12,0,9,1.0,'s-Hertogenbosch - Utrecht Centraal,external,persoon op het spoor,0
63462,18,Monday,12,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),external,brandmelding,0
63463,19,Monday,12,0,4,3.0,Amersfoort - Amsterdam Centraal,rolling stock,defecte trein,1
63464,19,Monday,12,0,2,1.0,Eindhoven - Roermond,rolling stock,defecte trein,0
63465,19,Monday,12,0,2,3.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
63466,20,Monday,12,0,3,2.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
63467,4,Tuesday,12,0,7,1.0,Hamm (Westf.) - Venlo,external,koperdiefstal,1
63469,5,Tuesday,12,0,3,1.0,Emmen - Zwolle,infrastructure,seinstoring,1
63470,6,Tuesday,12,0,5,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
63471,7,Tuesday,12,0,3,1.0,Breda - Roosendaal,infrastructure,wisselstoring,0
63472,7,Tuesday,12,0,8,1.0,Arnhem Centraal - Zutphen,rolling stock,defecte trein,0
63473,8,Tuesday,12,0,3,2.0,Amersfoort - Schiphol Airport,external,inzet van hulpdiensten,0
63474,8,Tuesday,12,0,3,4.0,Amersfoort - Schiphol Airport,rolling stock,gestrande trein,0
63475,9,Tuesday,12,0,2,1.0,Breda - Rotterdam Centraal (HSL),external,dier op het spoor,0
63477,9,Tuesday,12,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,gestrande trein,1
63479,9,Tuesday,12,0,13,1.0,Lelystad Centrum - Schiphol Airport,rolling stock,gestrande trein,1
63480,10,Tuesday,12,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,gestrande trein,1
63481,10,Tuesday,12,0,3,2.0,Breda - Dordrecht,rolling stock,gestrande trein,1
63482,10,Tuesday,12,0,2,1.0,Rotterdam Centraal - Schiphol Airport (HSL),rolling stock,gestrande trein,1
63484,10,Tuesday,12,0,7,1.0,Nijmegen - Venlo,rolling stock,beperkingen in de materieelinzet,1
63486,12,Tuesday,12,0,2,1.0,'s-Hertogenbosch - Tilburg,infrastructure,overwegstoring,0
63487,13,Tuesday,12,0,12,1.0,Rotterdam Centraal - Utrecht Centraal,external,inzet van hulpdiensten,1
63489,15,Tuesday,12,0,3,1.0,Breda - Roosendaal,rolling stock,gestrande trein,1
63490,15,Tuesday,12,0,8,2.0,Den Haag Centraal - Den Haag HS,rolling stock,gestrande trein,1
63491,15,Tuesday,12,0,3,1.0,Delfzijl - Groningen,infrastructure,wisselstoring,1
63492,15,Tuesday,12,0,3,4.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
63493,15,Tuesday,12,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,0
63494,15,Tuesday,12,0,3,2.0,Breda - Rotterdam Centraal (HSL),infrastructure,defecte bovenleiding,0
63495,16,Tuesday,12,0,15,3.0,Den Haag Centraal - Den Haag HS,infrastructure,defecte bovenleiding,0
63496,16,Tuesday,12,0,5,1.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,1
63499,17,Tuesday,12,0,7,2.0,Den Haag Centraal - Utrecht Centraal,unknown,technisch onderzoek,1
63500,20,Tuesday,12,0,6,1.0,'s-Hertogenbosch - Eindhoven,unknown,technisch onderzoek,0
63502,21,Tuesday,12,0,4,1.0,Alkmaar - Amsterdam Centraal,external,persoon op het spoor,0
63504,21,Tuesday,12,0,2,1.0,Utrecht Centraal - Utrecht Maliebaan,external,mensen op het spoor,0
63505,21,Tuesday,12,0,3,14.0,'s-Hertogenbosch - Utrecht Centraal,external,persoon op het spoor,0
63507,8,Wednesday,12,0,2,1.0,Roermond - Venlo,rolling stock,defecte trein,1
63508,8,Wednesday,12,0,4,1.0,Arnhem Centraal - Utrecht Centraal,accidents,aanrijding,1
63509,8,Wednesday,12,0,7,2.0,Amsterdam Centraal - Utrecht Centraal,accidents,aanrijding,1
63510,8,Wednesday,12,0,5,1.0,Leiden Centraal - Schiphol Airport,accidents,aanrijding,1
63511,8,Wednesday,12,0,6,1.0,Den Haag Centraal - Leiden Centraal,accidents,aanrijding,1
63512,11,Wednesday,12,0,6,1.0,Rotterdam Centraal - Utrecht Centraal,infrastructure,wisselstoring,1
63513,15,Wednesday,12,0,2,1.0,Deventer - Zutphen,rolling stock,defecte trein,1
63514,19,Wednesday,12,0,9,1.0,'s-Hertogenbosch - Utrecht Centraal,unknown,technisch onderzoek,1
63515,6,Thursday,12,0,5,1.0,Breda - Tilburg,rolling stock,defecte trein,0
63516,6,Thursday,12,0,4,3.0,Berlin Ostbahnhof - Hengelo,rolling stock,beperkingen in de materieelinzet,1
63517,7,Thursday,12,0,5,1.0,Eindhoven - Roermond,infrastructure,wisselstoring,0
63518,10,Thursday,12,0,3,1.0,Alkmaar - Hoorn,rolling stock,defecte trein,0
63519,10,Thursday,12,0,4,1.0,Aachen Hbf - Heerlen,logistical,problemen op het spoor in het buitenland,1
63520,11,Thursday,12,0,7,1.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,0
63521,12,Thursday,12,0,5,1.0,Almelo - Mariënberg,rolling stock,defecte trein,0
63522,16,Thursday,12,0,7,1.0,Den Haag HS - Rotterdam Centraal,rolling stock,defecte trein,0
63523,16,Thursday,12,0,8,1.0,Dordrecht - Rotterdam Centraal,rolling stock,defecte trein,0
63525,16,Thursday,12,0,5,1.0,Emmen - Zwolle,rolling stock,defecte trein,0
63526,16,Thursday,12,0,2,1.0,'s-Hertogenbosch - Nijmegen,rolling stock,defecte trein,0
63528,18,Thursday,12,0,7,1.0,Den Haag Centraal - Utrecht Centraal,rolling stock,defecte trein,1
63529,19,Thursday,12,0,3,4.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
63530,19,Thursday,12,0,4,2.0,'s-Hertogenbosch - Eindhoven,unknown,technisch onderzoek,0
63531,19,Thursday,12,0,3,1.0,Eindhoven - Roermond,rolling stock,defecte trein,0
63532,19,Thursday,12,0,5,2.0,Amersfoort - Apeldoorn,rolling stock,defecte trein,1
63533,19,Thursday,12,0,15,3.0,Den Haag Centraal - Den Haag HS,rolling stock,defecte trein,0
63534,19,Thursday,12,0,4,1.0,Amersfoort - Ede-Wageningen,rolling stock,defecte trein,1
63537,7,Friday,12,0,6,1.0,Groningen - Leeuwarden,rolling stock,defecte trein,0
63538,8,Friday,12,0,2,1.0,Eindhoven - Roermond,unknown,technisch onderzoek,0
63539,12,Friday,12,0,3,2.0,Arnhem Centraal - Nijmegen,rolling stock,defecte trein,0
63540,14,Friday,12,0,3,4.0,Amersfoort - Schiphol Airport,rolling stock,defecte trein,0
63541,14,Friday,12,0,2,1.0,Breda - Rotterdam Centraal (HSL),rolling stock,defecte trein,1
